,name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
11906,JUAN LARRAHONDO,m,COL,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,22.0,5.6,7.766,0.3,13.066
11907,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",FX,3.0,5.5,7.866,,13.366
11908,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",FX,7.0,5.5,8.3,,13.8
11909,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",SR,39.0,4.3,7.6,,11.9
11910,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT1,6.0,5.6,8.7,,14.3
11911,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,8.0,5.2,9.1,,14.3
11912,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT1,7.0,5.2,9.1,,14.3
11913,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,final,"santiago, chile",VT2,6.0,5.2,8.433,0.3,13.333
11914,JUAN LARRAHONDO,m,COL,2023-10-21,santiago 2023 xix pan american games,qual,"santiago, chile",VT2,8.0,5.2,7.8,0.3,12.7
11915,CHARLIE LARSON,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,62.0,4.4,7.25,0.1,11.55
11916,CHARLIE LARSON,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,16.0,4.8,9.45,,14.25
11937,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,final,"cairo, egypt",FX,8.0,5.4,6.966,,12.366
11938,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",FX,2.0,5.7,8.466,,14.166
11939,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,final,"cairo, egypt",HB,4.0,4.9,8.533,,13.433
11940,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",HB,6.0,4.9,8.333,,13.233
11941,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",PB,14.0,5.6,7.866,,13.466
11942,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",PH,21.0,4.5,8.166,,12.666
11943,IAN LASIC-ELLIS,m,USA,2022-03-17,2022 cairo world cup,qual,"cairo, egypt",SR,12.0,5.0,8.8,,13.8
11944,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,qual,"osijek, croatia",FX,19.0,5.7,7.3,,13.0
11945,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,qual,"osijek, croatia",HB,12.0,5.2,7.85,,13.05
11946,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,qual,"osijek, croatia",PB,10.0,5.4,8.5,,13.9
11947,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,qual,"osijek, croatia",PH,15.0,5.1,7.5,,12.6
11948,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,final,"osijek, croatia",SR,7.0,5.0,8.933,,13.933
11949,IAN LASIC-ELLIS,m,USA,,2022 osijek world challenge cup,qual,"osijek, croatia",SR,7.0,5.0,8.6,,13.6
11950,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",FX,,5.7,8.45,,14.15
11951,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",FX,,5.7,8.45,,14.15
11952,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",HB,,5.4,8.3,,13.7
11953,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",HB,,5.1,7.2,,12.3
11954,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PB,,5.4,8.55,,13.95
11955,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PB,,5.1,7.8,,12.9
11956,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",PH,,5.5,8.25,,13.75
11957,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",PH,,5.5,8.15,,13.65
11958,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",SR,,5.1,8.55,,13.65
11959,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",SR,,5.1,8.75,,13.85
11960,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,qual,"tampa, fl",VT,,5.2,8.65,0.1,13.75
11961,IAN LASIC-ELLIS,m,USA,2022-08-19,2022 u.s. championships,final,"tampa, fl",VT,,5.2,9.05,,14.25
11962,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",FX,9.0,5.7,8.25,,13.95
11963,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",HB,15.0,5.4,7.3,,12.7
11964,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PB,9.0,5.4,8.95,,14.35
11965,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",PH,10.0,5.5,7.8,,13.3
11966,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",SR,9.0,5.2,8.15,,13.35
11967,IAN LASIC-ELLIS,m,USA,,2022 u.s. classic,aafinal,"west valley city, utah",VT,31.0,5.2,7.8,,13.0
11968,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",FX,3.0,5.7,7.95,,13.65
11969,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",HB,6.0,4.9,8.4,,13.3
11970,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PB,14.0,5.6,7.7,,13.3
11971,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",PH,7.0,4.9,8.6,,13.5
11972,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",SR,4.0,5.0,8.75,,13.75
11973,IAN LASIC-ELLIS,m,USA,2022-02-25,2022 winter cup,aafinal,"frisco, texas",VT,25.0,4.8,9.05,0.3,13.55
11974,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",FX,7.0,5.7,7.9,,13.6
11975,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",HB,14.0,5.7,7.0,,12.7
11976,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",PB,5.0,6.0,8.5,,14.5
11977,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",PH,9.0,5.7,7.7,,13.4
11978,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",SR,7.0,5.1,8.85,,13.95
11979,IAN LASIC-ELLIS,m,USA,2023-02-24,2023 winter cup,aafinal,"louisville, kentucky",VT,,5.2,8.5,,13.7
11982,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",FX,46.0,5.0,7.2,,12.2
11983,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",HB,48.0,3.6,8.25,,11.85
11984,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PB,50.0,3.8,8.85,,12.65
11985,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",PH,71.0,3.4,5.25,,8.65
11986,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",SR,68.0,4.0,6.75,,10.75
11987,ANDREW LAYMAN,m,USA,2023-08-04,2023 core hydration classic,aafinal,"hoffman estates, illinois",VT,28.0,5.2,8.75,0.1,13.85
11988,THANH TUNG LE,m,VIE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,20.0,4.9,8.2,,13.1
11989,THANH TUNG LE,m,VIE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,27.0,5.7,7.4,,13.1
11990,THANH TUNG LE,m,VIE,2023-09-24,hangzhou 2022 19th asian games,final,"hangzhou, china",HB,7.0,4.8,8.366,,13.166
11991,THANH TUNG LE,m,VIE,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PB,16.0,5.7,7.866,,13.566
11992,THANH TUNG LE,m,VIE,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",SR,24.0,4.2,8.266,,12.466
12003,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",FX,28.0,4.6,7.85,0.1,12.35
12004,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",HB,22.0,3.3,8.6,0.0,11.9
12005,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",PB,13.0,4.8,8.2,0.0,13.0
12006,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",PH,30.0,2.3,7.05,4.0,5.35
12007,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",SR,18.0,4.7,7.9,0.0,12.6
12008,JAMES LEAVER,m,GBR,2022-03-24,2022 british gymnastics championships,qual,"liverpool, england",VT1,20.0,5.2,8.65,0.3,13.55
12018,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",FX,17.0,5.5,8.2,,13.7
12019,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,final,"chengdu, china",HB,6.0,5.1,8.566,,13.666
12020,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",HB,11.0,5.2,8.6,,13.8
12021,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PB,23.0,5.2,8.433,,13.633
12022,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,final,"chengdu, china",PH,1.0,6.5,9.0,,15.5
12023,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PH,2.0,6.1,8.766,,14.866
12024,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,37.0,4.7,8.3,,13.0
12025,CHIH KAI LEE,m,TPE,2023-08-01,2023 fisu world university games,qual,"chengdu, china",VT1,14.0,5.2,9.1,,14.3
12026,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,69.0,5.3,8.2,,13.5
12027,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,126.0,4.8,6.833,,11.633
12028,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,77.0,5.2,8.166,,13.366
12029,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,final,"antwerp, belgium",PH,8.0,6.5,7.0,,13.5
12030,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,5.0,6.2,8.6,,14.8
12031,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,122.0,4.7,7.366,,12.066
12032,CHIH KAI LEE,m,TPE,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,112.0,5.2,8.3,,13.5
12033,CHIH KAI LEE,m,TPE,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",PB,27.0,5.2,7.0,,12.2
12034,CHIH KAI LEE,m,TPE,2023-03-09,2023 baku world cup,qual,"baku, azerbaijan",PH,9.0,6.3,7.733,,14.033
12035,CHIH KAI LEE,m,TPE,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",PB,18.0,5.2,7.5,,12.7
12036,CHIH KAI LEE,m,TPE,2023-04-27,2023 cairo world cup,final,"cairo, egypt",PH,1.0,6.5,8.533,,15.033
12037,CHIH KAI LEE,m,TPE,2023-04-27,2023 cairo world cup,qual,"cairo, egypt",PH,3.0,6.2,8.333,,14.533
12038,CHIH KAI LEE,m,TPE,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PB,25.0,5.7,6.966,,12.666
12039,CHIH KAI LEE,m,TPE,2023-02-23,2023 cottbus world cup,final,"cottbus, germany",PH,7.0,6.5,7.8,,14.3
12040,CHIH KAI LEE,m,TPE,2023-02-23,2023 cottbus world cup,qual,"cottbus, germany",PH,2.0,6.4,8.633,,15.033
12041,CHIH KAI LEE,m,TPE,2023-03-01,2023 doha world cup,qual,"doha, qatar",PB,10.0,6.0,7.8,,13.8
12042,CHIH KAI LEE,m,TPE,2023-03-01,2023 doha world cup,qual,"doha, qatar",PH,17.0,6.2,7.466,,13.666
12043,CHIH KAI LEE,m,TPE,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PB,14.0,5.2,8.533,,13.733
12044,CHIH KAI LEE,m,TPE,2023-09-24,hangzhou 2022 19th asian games,final,"hangzhou, china",PH,1.0,6.5,9.0,,15.5
12045,CHIH KAI LEE,m,TPE,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",PH,1.0,6.1,8.966,,15.066
12046,CHIH KAI LEE,m,TPE,2023-09-24,hangzhou 2022 19th asian games,qual,"hangzhou, china",SR,17.0,4.7,8.366,,13.066
12047,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",FX,8.0,5.5,8.467,,13.967
12048,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",HB,22.0,4.8,7.8,,12.6
12049,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",PB,17.0,5.3,8.333,,13.633
12050,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",PH,4.0,6.5,7.733,,14.233
12051,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",PH,1.0,6.2,8.9,,15.1
12052,CHIH KAI LEE,m,TPE,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",SR,31.0,4.9,7.267,,12.167
12053,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,15.0,5.3,8.133,,13.433
12054,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,final,singapore,HB,4.0,5.1,8.233,,13.333
12055,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,10.0,5.2,8.233,,13.433
12056,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,30.0,5.2,7.6,,12.8
12057,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PH,28.0,5.5,6.666,,12.166
12058,CHIH KAI LEE,m,TPE,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,23.0,4.8,8.033,,12.833
12059,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",FX,10.0,5.1,7.6,,12.7
12060,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,qual,"birmingham, england",FX,12.0,5.1,7.75,,12.85
12061,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",HB,7.0,4.8,8.45,,13.25
12062,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",PB,4.0,5.1,8.9,,14.0
12063,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,qual,"birmingham, england",PB,16.0,5.1,8.5,,13.6
12064,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",PH,13.0,3.9,8.55,,12.45
12065,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,qual,"birmingham, england",PH,24.0,3.9,8.0,,11.9
12066,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",SR,8.0,4.6,8.3,,12.9
12067,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,final,"birmingham, england",SR,7.0,4.6,8.3,,12.9
12068,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,qual,"birmingham, england",SR,11.0,4.6,8.7,,13.3
12069,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aafinal,"birmingham, england",VT,4.0,5.2,8.95,,14.15
12070,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,aaqual,"birmingham, england",VT1,,5.2,9.15,,14.35
12071,DANIEL LEE,m,JEY,,birmingham 2022 commonwealth games,qual,"birmingham, england",HB,25.0,4.4,7.65,,12.05
12093,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,66.0,5.3,7.566,,12.866
12094,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,114.0,5.5,7.066,,12.566
12095,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",PB,,5.5,7.966,,13.466
12096,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,45.0,5.6,7.4,,13.0
12097,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",PH,,5.2,5.1,,10.3
12098,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,103.0,5.2,6.9,,12.1
12099,JUNGHYO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",SR,,4.9,7.5,,12.4
12100,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",FX,10.0,5.4,8.533,,13.933
12101,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",HB,23.0,5.1,7.467,,12.567
12102,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",PB,7.0,5.5,7.933,,13.433
12103,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",PB,9.0,5.5,8.667,,14.167
12104,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",PH,8.0,6.0,7.7,,13.7
12105,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",PH,5.0,6.0,8.067,,14.067
12106,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,qual,"doha, qatar",SR,10.0,5.5,8.2,,13.7
12107,JUNGHYO LEE,m,KOR,,2022 9th senior artistic gymnastics asian championships,final,"doha, qatar",SR,8.0,5.5,7.667,,13.167
12108,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,FX,29.0,5.4,7.866,0.2,13.066
12109,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,14.0,4.9,8.4,,13.3
12110,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PB,17.0,5.4,8.2,,13.6
12111,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,PH,17.0,5.2,8.033,,13.233
12112,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,final,singapore,SR,7.0,5.3,8.5,,13.8
12113,JUNGHYO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,7.0,5.3,8.466,,13.766
12114,JUNGHYO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,38.0,4.9,8.466,,13.366
12115,JUNGHYO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,47.0,5.3,8.0,,13.3
12116,JUNGHYO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,38.0,5.3,8.233,,13.533
12117,JUNGHYO LEE,m,KOR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",HB,47.0,4.9,7.766,,12.666
12118,JUNGHYO LEE,m,KOR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PB,17.0,5.5,8.266,,13.766
12119,JUNGHYO LEE,m,KOR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",PH,20.0,5.0,8.133,,13.133
12120,JUNGHYO LEE,m,KOR,2023-08-01,2023 fisu world university games,qual,"chengdu, china",SR,16.0,5.3,8.633,,13.933
12121,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",FX,85.0,5.3,7.433,,12.733
12122,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",HB,94.0,5.6,6.633,,12.233
12123,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",HB,,5.6,7.1,,12.7
12124,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PB,81.0,5.6,7.666,,13.266
12125,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",PH,60.0,4.8,7.833,,12.633
12126,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",SR,32.0,5.0,8.433,,13.433
12127,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",SR,,5.0,8.166,,13.166
12128,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,teamfinal,"liverpool, england",VT,,5.2,9.1,,14.3
12129,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",VT1,6.0,5.6,8.866,,14.466
12130,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,11.0,5.6,9.0,,14.6
12131,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT1,6.0,5.6,9.0,,14.6
12132,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,final,"liverpool, england",VT2,6.0,5.2,8.966,,14.166
12133,JUNHO LEE,m,KOR,2022-10-29,2022 51st fig artistic gymnastics world championships,qual,"liverpool, england",VT2,6.0,5.2,9.1,,14.3
12134,JUNHO LEE,m,KOR,2022-03-02,2022 doha world cup,final,"doha, qatar",VT1,5.0,5.6,8.733,,14.333
12135,JUNHO LEE,m,KOR,2022-03-02,2022 doha world cup,qual,"doha, qatar",VT1,7.0,5.2,9.1,,14.3
12136,JUNHO LEE,m,KOR,2022-03-02,2022 doha world cup,final,"doha, qatar",VT2,5.0,5.2,9.366,,14.566
12137,JUNHO LEE,m,KOR,2022-03-02,2022 doha world cup,qual,"doha, qatar",VT2,7.0,5.2,9.133,0.1,14.233
12138,JUNHO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,HB,22.0,5.6,7.433,,13.033
12139,JUNHO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,SR,8.0,5.0,8.666,,13.666
12140,JUNHO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT1,5.0,5.6,9.1,0.1,14.6
12141,JUNHO LEE,m,KOR,,2023 10th senior artistic gymnastics asian championships,qual,singapore,VT2,5.0,5.6,8.733,0.3,14.033
12142,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",FX,15.0,5.3,8.166,,13.466
12143,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",FX,53.0,5.4,8.533,0.3,13.633
12144,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",HB,10.0,5.6,7.966,,13.566
12145,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",HB,32.0,5.6,7.9,,13.5
12146,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",PB,24.0,5.0,6.733,,11.733
12147,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PB,42.0,5.6,8.4,,14.0
12148,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",PH,22.0,4.4,7.533,,11.933
12149,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",PH,79.0,4.7,7.966,,12.666
12150,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",SR,11.0,5.0,8.166,,13.166
12151,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",SR,34.0,5.0,8.566,,13.566
12152,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,aafinal,"antwerp, belgium",VT,16.0,5.2,8.9,,14.1
12153,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,41.0,5.6,8.8,0.1,14.3
12154,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT1,23.0,5.6,8.8,0.1,14.3
12155,JUNHO LEE,m,KOR,2023-09-30,2023 52nd fig artistic gymnastics world championships,qual,"antwerp, belgium",VT2,23.0,5.2,7.833,0.1,12.933
12161,MAN HIN LEE,m,HKG,2022-03-31,2022 baku world cup,qual,"baku, azerbaijan",FX,29.0,4.3,7.5,0.1,11.7
12162,MAN HIN LEE,m,HKG,2022-10-07,2022 mersin world challenge cup,qual,"mersin, turkey",FX,19.0,4.8,7.8,,12.6
12163,MAN HIN LEE,m,HKG,,2022 szombathely world challenge cup,qual,"szombathely, hungary",FX,19.0,4.8,7.95,,12.75
12164,MAN HIN LEE,m,HKG,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",FX,13.0,4.8,7.0,,11.8
12165,MAN HIN LEE,m,HKG,2023-06-01,2023 tel aviv world challenge cup,final,"tel aviv, israel",VT1,6.0,4.8,9.0,,13.8
12166,MAN HIN LEE,m,HKG,2023-06-01,2023 tel aviv world challenge cup,qual,"tel aviv, israel",VT1,8.0,4.8,8.35,,13.15
